Country Code,Country Name,Gender,Date,Unemployement Rate
CRI,Costa Rica,ALL,1/1/2020,12.27
CRI,Costa Rica,ALL,2/1/2020,12.52
CRI,Costa Rica,ALL,3/1/2020,15.7
CRI,Costa Rica,ALL,4/1/2020,20.03
CRI,Costa Rica,ALL,5/1/2020,23.82
CRI,Costa Rica,ALL,6/1/2020,24.21
CRI,Costa Rica,ALL,7/1/2020,23
CRI,Costa Rica,ALL,8/1/2020,21.86
CRI,Costa Rica,ALL,9/1/2020,21.83
CRI,Costa Rica,ALL,10/1/2020,21.32
CRI,Costa Rica,ALL,11/1/2020,20.02
CRI,Costa Rica,ALL,12/1/2020,19.14
CRI,Costa Rica,ALL,1/1/2021,18.57
CRI,Costa Rica,ALL,2/1/2021,18.77
CRI,Costa Rica,ALL,3/1/2021,17.33
CRI,Costa Rica,ALL,4/1/2021,17.7
CRI,Costa Rica,ALL,5/1/2021,18.01
CRI,Costa Rica,ALL,6/1/2021,17.42
CRI,Costa Rica,ALL,7/1/2021,16.38
CRI,Costa Rica,ALL,8/1/2021,15.31
CRI,Costa Rica,ALL,9/1/2021,15.02
CZE,Czechia,ALL,1/1/2000,9.2
CZE,Czechia,ALL,2/1/2000,9.4
CZE,Czechia,ALL,3/1/2000,9.2
CZE,Czechia,ALL,4/1/2000,9.1
CZE,Czechia,ALL,5/1/2000,9
CZE,Czechia,ALL,6/1/2000,8.5
CZE,Czechia,ALL,7/1/2000,8.7
CZE,Czechia,ALL,8/1/2000,8.6
CZE,Czechia,ALL,9/1/2000,8.3
CZE,Czechia,ALL,10/1/2000,8.5
CZE,Czechia,ALL,11/1/2000,8.6
CZE,Czechia,ALL,12/1/2000,8.1
CZE,Czechia,ALL,1/1/2001,8.3
CZE,Czechia,ALL,2/1/2001,8.4
CZE,Czechia,ALL,3/1/2001,8
CZE,Czechia,ALL,4/1/2001,8.1
CZE,Czechia,ALL,5/1/2001,8.1
CZE,Czechia,ALL,6/1/2001,8.1
CZE,Czechia,ALL,7/1/2001,8.1
CZE,Czechia,ALL,8/1/2001,8.3
CZE,Czechia,ALL,9/1/2001,8.3
CZE,Czechia,ALL,10/1/2001,7.7
CZE,Czechia,ALL,11/1/2001,8
CZE,Czechia,ALL,12/1/2001,8.1
CZE,Czechia,ALL,1/1/2002,7.3
CZE,Czechia,ALL,2/1/2002,7.6
CZE,Czechia,ALL,3/1/2002,7.4
CZE,Czechia,ALL,4/1/2002,6.9
CZE,Czechia,ALL,5/1/2002,7.4
CZE,Czechia,ALL,6/1/2002,7.2
CZE,Czechia,ALL,7/1/2002,7
CZE,Czechia,ALL,8/1/2002,7.4
CZE,Czechia,ALL,9/1/2002,7.1
CZE,Czechia,ALL,10/1/2002,7.1
CZE,Czechia,ALL,11/1/2002,7.6
CZE,Czechia,ALL,12/1/2002,7.3
CZE,Czechia,ALL,1/1/2003,7.2
CZE,Czechia,ALL,2/1/2003,7.4
CZE,Czechia,ALL,3/1/2003,7.5
CZE,Czechia,ALL,4/1/2003,7.5
CZE,Czechia,ALL,5/1/2003,7.8
CZE,Czechia,ALL,6/1/2003,7.7
CZE,Czechia,ALL,7/1/2003,7.9
CZE,Czechia,ALL,8/1/2003,7.8
CZE,Czechia,ALL,9/1/2003,8.1
CZE,Czechia,ALL,10/1/2003,8
CZE,Czechia,ALL,11/1/2003,8.1
CZE,Czechia,ALL,12/1/2003,8.3
CZE,Czechia,ALL,1/1/2004,8.5
CZE,Czechia,ALL,2/1/2004,8.6
CZE,Czechia,ALL,3/1/2004,8.2
CZE,Czechia,ALL,4/1/2004,8.4
CZE,Czechia,ALL,5/1/2004,8.5
CZE,Czechia,ALL,6/1/2004,8.2
CZE,Czechia,ALL,7/1/2004,8.2
CZE,Czechia,ALL,8/1/2004,8.3
CZE,Czechia,ALL,9/1/2004,8.2
CZE,Czechia,ALL,10/1/2004,8.6
CZE,Czechia,ALL,11/1/2004,8.3
CZE,Czechia,ALL,12/1/2004,7.8
CZE,Czechia,ALL,1/1/2005,8.3
CZE,Czechia,ALL,2/1/2005,8.2
CZE,Czechia,ALL,3/1/2005,7.9
CZE,Czechia,ALL,4/1/2005,8.1
CZE,Czechia,ALL,5/1/2005,8
CZE,Czechia,ALL,6/1/2005,7.9
CZE,Czechia,ALL,7/1/2005,7.8
CZE,Czechia,ALL,8/1/2005,7.8
CZE,Czechia,ALL,9/1/2005,7.9
CZE,Czechia,ALL,10/1/2005,7.9
CZE,Czechia,ALL,11/1/2005,7.8
CZE,Czechia,ALL,12/1/2005,7.8
CZE,Czechia,ALL,1/1/2006,8
CZE,Czechia,ALL,2/1/2006,7.3
CZE,Czechia,ALL,3/1/2006,7.8
CZE,Czechia,ALL,4/1/2006,7.2
CZE,Czechia,ALL,5/1/2006,7
CZE,Czechia,ALL,6/1/2006,7.4
CZE,Czechia,ALL,7/1/2006,7.1
CZE,Czechia,ALL,8/1/2006,6.9
CZE,Czechia,ALL,9/1/2006,7.1
CZE,Czechia,ALL,10/1/2006,6.7
CZE,Czechia,ALL,11/1/2006,6.6
CZE,Czechia,ALL,12/1/2006,6.5
CZE,Czechia,ALL,1/1/2007,6.1
CZE,Czechia,ALL,2/1/2007,5.7
CZE,Czechia,ALL,3/1/2007,5.6
CZE,Czechia,ALL,4/1/2007,5.6
CZE,Czechia,ALL,5/1/2007,5.4
CZE,Czechia,ALL,6/1/2007,5.3
CZE,Czechia,ALL,7/1/2007,5.4
CZE,Czechia,ALL,8/1/2007,4.9
CZE,Czechia,ALL,9/1/2007,5
CZE,Czechia,ALL,10/1/2007,5.1
CZE,Czechia,ALL,11/1/2007,4.8
CZE,Czechia,ALL,12/1/2007,4.8
CZE,Czechia,ALL,1/1/2008,4.8
CZE,Czechia,ALL,2/1/2008,4.5
CZE,Czechia,ALL,3/1/2008,4.3
CZE,Czechia,ALL,4/1/2008,4.4
CZE,Czechia,ALL,5/1/2008,4.1
CZE,Czechia,ALL,6/1/2008,4.5
CZE,Czechia,ALL,7/1/2008,4.3
CZE,Czechia,ALL,8/1/2008,4.1
CZE,Czechia,ALL,9/1/2008,4.4
CZE,Czechia,ALL,10/1/2008,4.1
CZE,Czechia,ALL,11/1/2008,4.4
CZE,Czechia,ALL,12/1/2008,4.8
CZE,Czechia,ALL,1/1/2009,5.2
CZE,Czechia,ALL,2/1/2009,5.6
CZE,Czechia,ALL,3/1/2009,5.9
CZE,Czechia,ALL,4/1/2009,6.3
CZE,Czechia,ALL,5/1/2009,6.6
CZE,Czechia,ALL,6/1/2009,6.6
CZE,Czechia,ALL,7/1/2009,6.9
CZE,Czechia,ALL,8/1/2009,7.6
CZE,Czechia,ALL,9/1/2009,7.4
CZE,Czechia,ALL,10/1/2009,7.2
CZE,Czechia,ALL,11/1/2009,7.6
CZE,Czechia,ALL,12/1/2009,7.3
CZE,Czechia,ALL,1/1/2010,7.7
CZE,Czechia,ALL,2/1/2010,8
CZE,Czechia,ALL,3/1/2010,7.6
CZE,Czechia,ALL,4/1/2010,7.3
CZE,Czechia,ALL,5/1/2010,7.4
CZE,Czechia,ALL,6/1/2010,7.1
CZE,Czechia,ALL,7/1/2010,7.3
CZE,Czechia,ALL,8/1/2010,7.2
CZE,Czechia,ALL,9/1/2010,6.9
CZE,Czechia,ALL,10/1/2010,7.1
CZE,Czechia,ALL,11/1/2010,7
CZE,Czechia,ALL,12/1/2010,6.8
CZE,Czechia,ALL,1/1/2011,7
CZE,Czechia,ALL,2/1/2011,7
CZE,Czechia,ALL,3/1/2011,6.8
CZE,Czechia,ALL,4/1/2011,6.9
CZE,Czechia,ALL,5/1/2011,6.8
CZE,Czechia,ALL,6/1/2011,6.9
CZE,Czechia,ALL,7/1/2011,6.6
CZE,Czechia,ALL,8/1/2011,6.3
CZE,Czechia,ALL,9/1/2011,6.7
CZE,Czechia,ALL,10/1/2011,6.6
CZE,Czechia,ALL,11/1/2011,6.4
CZE,Czechia,ALL,12/1/2011,6.6
CZE,Czechia,ALL,1/1/2012,6.6
CZE,Czechia,ALL,2/1/2012,7
CZE,Czechia,ALL,3/1/2012,7
CZE,Czechia,ALL,4/1/2012,6.9
CZE,Czechia,ALL,5/1/2012,6.8
CZE,Czechia,ALL,6/1/2012,6.7
CZE,Czechia,ALL,7/1/2012,7
CZE,Czechia,ALL,8/1/2012,7.1
CZE,Czechia,ALL,9/1/2012,6.7
CZE,Czechia,ALL,10/1/2012,7.3
CZE,Czechia,ALL,11/1/2012,7.6
CZE,Czechia,ALL,12/1/2012,6.9
CZE,Czechia,ALL,1/1/2013,7
CZE,Czechia,ALL,2/1/2013,7.5
CZE,Czechia,ALL,3/1/2013,7.2
CZE,Czechia,ALL,4/1/2013,6.9
CZE,Czechia,ALL,5/1/2013,7.3
CZE,Czechia,ALL,6/1/2013,6.6
CZE,Czechia,ALL,7/1/2013,6.7
CZE,Czechia,ALL,8/1/2013,7.2
CZE,Czechia,ALL,9/1/2013,7
CZE,Czechia,ALL,10/1/2013,6.6
CZE,Czechia,ALL,11/1/2013,7
CZE,Czechia,ALL,12/1/2013,6.8
CZE,Czechia,ALL,1/1/2014,6.4
CZE,Czechia,ALL,2/1/2014,6.6
CZE,Czechia,ALL,3/1/2014,6.7
CZE,Czechia,ALL,4/1/2014,6.2
CZE,Czechia,ALL,5/1/2014,6.2
CZE,Czechia,ALL,6/1/2014,6.2
CZE,Czechia,ALL,7/1/2014,5.7
CZE,Czechia,ALL,8/1/2014,6.2
CZE,Czechia,ALL,9/1/2014,5.8
CZE,Czechia,ALL,10/1/2014,5.5
CZE,Czechia,ALL,11/1/2014,6.1
CZE,Czechia,ALL,12/1/2014,5.8
CZE,Czechia,ALL,1/1/2015,5.8
CZE,Czechia,ALL,2/1/2015,5.8
CZE,Czechia,ALL,3/1/2015,5.7
CZE,Czechia,ALL,4/1/2015,5.3
CZE,Czechia,ALL,5/1/2015,4.9
CZE,Czechia,ALL,6/1/2015,5
CZE,Czechia,ALL,7/1/2015,5
CZE,Czechia,ALL,8/1/2015,4.7
CZE,Czechia,ALL,9/1/2015,4.7
CZE,Czechia,ALL,10/1/2015,4.6
CZE,Czechia,ALL,11/1/2015,4.5
CZE,Czechia,ALL,12/1/2015,4.5
CZE,Czechia,ALL,1/1/2016,4.3
CZE,Czechia,ALL,2/1/2016,4.2
CZE,Czechia,ALL,3/1/2016,4.1
CZE,Czechia,ALL,4/1/2016,4
CZE,Czechia,ALL,5/1/2016,3.9
CZE,Czechia,ALL,6/1/2016,4.2
CZE,Czechia,ALL,7/1/2016,4.2
CZE,Czechia,ALL,8/1/2016,3.7
CZE,Czechia,ALL,9/1/2016,4
CZE,Czechia,ALL,10/1/2016,3.8
CZE,Czechia,ALL,11/1/2016,3.6
CZE,Czechia,ALL,12/1/2016,3.5
CZE,Czechia,ALL,1/1/2017,3.5
CZE,Czechia,ALL,2/1/2017,3.3
CZE,Czechia,ALL,3/1/2017,3.2
CZE,Czechia,ALL,4/1/2017,3.4
CZE,Czechia,ALL,5/1/2017,2.9
CZE,Czechia,ALL,6/1/2017,2.9
CZE,Czechia,ALL,7/1/2017,2.8
CZE,Czechia,ALL,8/1/2017,2.7
CZE,Czechia,ALL,9/1/2017,2.7
CZE,Czechia,ALL,10/1/2017,2.6
CZE,Czechia,ALL,11/1/2017,2.4
CZE,Czechia,ALL,12/1/2017,2.3
CZE,Czechia,ALL,1/1/2018,2.5
CZE,Czechia,ALL,2/1/2018,2.4
CZE,Czechia,ALL,3/1/2018,2.1
CZE,Czechia,ALL,4/1/2018,2.3
CZE,Czechia,ALL,5/1/2018,2.3
CZE,Czechia,ALL,6/1/2018,2.2
CZE,Czechia,ALL,7/1/2018,2.3
CZE,Czechia,ALL,8/1/2018,2.4
CZE,Czechia,ALL,9/1/2018,2.2
CZE,Czechia,ALL,10/1/2018,2.1
CZE,Czechia,ALL,11/1/2018,2
CZE,Czechia,ALL,12/1/2018,2.2
CZE,Czechia,ALL,1/1/2019,2.1
CZE,Czechia,ALL,2/1/2019,1.7
CZE,Czechia,ALL,3/1/2019,2
CZE,Czechia,ALL,4/1/2019,2.1
CZE,Czechia,ALL,5/1/2019,2.1
CZE,Czechia,ALL,6/1/2019,1.8
CZE,Czechia,ALL,7/1/2019,2.1
CZE,Czechia,ALL,8/1/2019,2
CZE,Czechia,ALL,9/1/2019,2.1
CZE,Czechia,ALL,10/1/2019,2.2
CZE,Czechia,ALL,11/1/2019,2.1
CZE,Czechia,ALL,12/1/2019,2
CZE,Czechia,ALL,1/1/2020,1.9
CZE,Czechia,ALL,2/1/2020,1.8
CZE,Czechia,ALL,3/1/2020,1.9
CZE,Czechia,ALL,4/1/2020,2.2
CZE,Czechia,ALL,5/1/2020,2.4
CZE,Czechia,ALL,6/1/2020,2.7
CZE,Czechia,ALL,7/1/2020,2.9
CZE,Czechia,ALL,8/1/2020,2.7
CZE,Czechia,ALL,9/1/2020,2.8
CZE,Czechia,ALL,10/1/2020,3.1
CZE,Czechia,ALL,11/1/2020,3
CZE,Czechia,ALL,12/1/2020,3.2
CZE,Czechia,ALL,1/1/2021,3.2
CZE,Czechia,ALL,2/1/2021,3.2
CZE,Czechia,ALL,3/1/2021,3.4
CZE,Czechia,ALL,4/1/2021,3.3
CZE,Czechia,ALL,5/1/2021,3.1
CZE,Czechia,ALL,6/1/2021,2.8
CZE,Czechia,ALL,7/1/2021,2.6
CZE,Czechia,ALL,8/1/2021,2.8
CZE,Czechia,ALL,9/1/2021,2.6
DEU,Germany,ALL,1/1/2000,8.2
DEU,Germany,ALL,2/1/2000,8.1
DEU,Germany,ALL,3/1/2000,8.1
DEU,Germany,ALL,4/1/2000,8
DEU,Germany,ALL,5/1/2000,8
DEU,Germany,ALL,6/1/2000,8
DEU,Germany,ALL,7/1/2000,7.9
DEU,Germany,ALL,8/1/2000,7.9
DEU,Germany,ALL,9/1/2000,7.9
DEU,Germany,ALL,10/1/2000,7.8
DEU,Germany,ALL,11/1/2000,7.8
DEU,Germany,ALL,12/1/2000,7.7
DEU,Germany,ALL,1/1/2001,7.7
DEU,Germany,ALL,2/1/2001,7.7
DEU,Germany,ALL,3/1/2001,7.6
DEU,Germany,ALL,4/1/2001,7.6
DEU,Germany,ALL,5/1/2001,7.7
DEU,Germany,ALL,6/1/2001,7.7
DEU,Germany,ALL,7/1/2001,7.8
DEU,Germany,ALL,8/1/2001,7.8
DEU,Germany,ALL,9/1/2001,7.9
DEU,Germany,ALL,10/1/2001,8
DEU,Germany,ALL,11/1/2001,8
DEU,Germany,ALL,12/1/2001,8.1
DEU,Germany,ALL,1/1/2002,8.1
DEU,Germany,ALL,2/1/2002,8.2
DEU,Germany,ALL,3/1/2002,8.2
DEU,Germany,ALL,4/1/2002,8.3
DEU,Germany,ALL,5/1/2002,8.4
DEU,Germany,ALL,6/1/2002,8.5
DEU,Germany,ALL,7/1/2002,8.6
DEU,Germany,ALL,8/1/2002,8.7
DEU,Germany,ALL,9/1/2002,8.9
DEU,Germany,ALL,10/1/2002,9
DEU,Germany,ALL,11/1/2002,9.1
DEU,Germany,ALL,12/1/2002,9.2
DEU,Germany,ALL,1/1/2003,9.4
DEU,Germany,ALL,2/1/2003,9.5
DEU,Germany,ALL,3/1/2003,9.6
DEU,Germany,ALL,4/1/2003,9.7
DEU,Germany,ALL,5/1/2003,9.7
DEU,Germany,ALL,6/1/2003,9.8
DEU,Germany,ALL,7/1/2003,9.8
DEU,Germany,ALL,8/1/2003,9.8
DEU,Germany,ALL,9/1/2003,9.8
DEU,Germany,ALL,10/1/2003,9.8
DEU,Germany,ALL,11/1/2003,9.8
DEU,Germany,ALL,12/1/2003,9.8
DEU,Germany,ALL,1/1/2004,9.8
DEU,Germany,ALL,2/1/2004,10.1
DEU,Germany,ALL,3/1/2004,10.3
DEU,Germany,ALL,4/1/2004,10.3
DEU,Germany,ALL,5/1/2004,10.3
DEU,Germany,ALL,6/1/2004,10.3
DEU,Germany,ALL,7/1/2004,10.3
DEU,Germany,ALL,8/1/2004,10.4
DEU,Germany,ALL,9/1/2004,10.4
DEU,Germany,ALL,10/1/2004,10.5
DEU,Germany,ALL,11/1/2004,10.6
DEU,Germany,ALL,12/1/2004,10.7
DEU,Germany,ALL,1/1/2005,10.7
DEU,Germany,ALL,2/1/2005,10.9
DEU,Germany,ALL,3/1/2005,10.9
DEU,Germany,ALL,4/1/2005,11.2
DEU,Germany,ALL,5/1/2005,11.2
DEU,Germany,ALL,6/1/2005,11.2
DEU,Germany,ALL,7/1/2005,11.2
DEU,Germany,ALL,8/1/2005,11.2
DEU,Germany,ALL,9/1/2005,11.1
DEU,Germany,ALL,10/1/2005,11
DEU,Germany,ALL,11/1/2005,10.8
DEU,Germany,ALL,12/1/2005,10.7
DEU,Germany,ALL,1/1/2006,10.6
DEU,Germany,ALL,2/1/2006,10.5
DEU,Germany,ALL,3/1/2006,10.4
DEU,Germany,ALL,4/1/2006,10.3
DEU,Germany,ALL,5/1/2006,10.2
DEU,Germany,ALL,6/1/2006,10.1
DEU,Germany,ALL,7/1/2006,10
DEU,Germany,ALL,8/1/2006,9.9
DEU,Germany,ALL,9/1/2006,9.8
DEU,Germany,ALL,10/1/2006,9.7
DEU,Germany,ALL,11/1/2006,9.6
DEU,Germany,ALL,12/1/2006,9.4
DEU,Germany,ALL,1/1/2007,9.2
DEU,Germany,ALL,2/1/2007,9
DEU,Germany,ALL,3/1/2007,8.9
DEU,Germany,ALL,4/1/2007,8.7
DEU,Germany,ALL,5/1/2007,8.6
DEU,Germany,ALL,6/1/2007,8.5
DEU,Germany,ALL,7/1/2007,8.5
DEU,Germany,ALL,8/1/2007,8.4
DEU,Germany,ALL,9/1/2007,8.4
DEU,Germany,ALL,10/1/2007,8.3
DEU,Germany,ALL,11/1/2007,8.2
DEU,Germany,ALL,12/1/2007,8.1
DEU,Germany,ALL,1/1/2008,7.9
DEU,Germany,ALL,2/1/2008,7.8
DEU,Germany,ALL,3/1/2008,7.7
DEU,Germany,ALL,4/1/2008,7.6
DEU,Germany,ALL,5/1/2008,7.5
DEU,Germany,ALL,6/1/2008,7.4
DEU,Germany,ALL,7/1/2008,7.3
DEU,Germany,ALL,8/1/2008,7.1
DEU,Germany,ALL,9/1/2008,7
DEU,Germany,ALL,10/1/2008,7
DEU,Germany,ALL,11/1/2008,7.1
DEU,Germany,ALL,12/1/2008,7.2
DEU,Germany,ALL,1/1/2009,7.3
DEU,Germany,ALL,2/1/2009,7.5
DEU,Germany,ALL,3/1/2009,7.6
DEU,Germany,ALL,4/1/2009,7.7
DEU,Germany,ALL,5/1/2009,7.8
DEU,Germany,ALL,6/1/2009,7.8
DEU,Germany,ALL,7/1/2009,7.9
DEU,Germany,ALL,8/1/2009,7.8
DEU,Germany,ALL,9/1/2009,7.8
DEU,Germany,ALL,10/1/2009,7.7
DEU,Germany,ALL,11/1/2009,7.6
DEU,Germany,ALL,12/1/2009,7.5
DEU,Germany,ALL,1/1/2010,7.4
DEU,Germany,ALL,2/1/2010,7.3
DEU,Germany,ALL,3/1/2010,7.3
DEU,Germany,ALL,4/1/2010,7.2
DEU,Germany,ALL,5/1/2010,7
DEU,Germany,ALL,6/1/2010,6.9
DEU,Germany,ALL,7/1/2010,6.8
DEU,Germany,ALL,8/1/2010,6.8
DEU,Germany,ALL,9/1/2010,6.7
DEU,Germany,ALL,10/1/2010,6.7
DEU,Germany,ALL,11/1/2010,6.6
DEU,Germany,ALL,12/1/2010,6.5
DEU,Germany,ALL,1/1/2011,6.4
DEU,Germany,ALL,2/1/2011,6.2
DEU,Germany,ALL,3/1/2011,6.1
DEU,Germany,ALL,4/1/2011,6
DEU,Germany,ALL,5/1/2011,5.9
DEU,Germany,ALL,6/1/2011,5.8
DEU,Germany,ALL,7/1/2011,5.8
DEU,Germany,ALL,8/1/2011,5.7
DEU,Germany,ALL,9/1/2011,5.7
DEU,Germany,ALL,10/1/2011,5.6
DEU,Germany,ALL,11/1/2011,5.6
DEU,Germany,ALL,12/1/2011,5.5
DEU,Germany,ALL,1/1/2012,5.5
DEU,Germany,ALL,2/1/2012,5.4
DEU,Germany,ALL,3/1/2012,5.4
DEU,Germany,ALL,4/1/2012,5.4
DEU,Germany,ALL,5/1/2012,5.4
DEU,Germany,ALL,6/1/2012,5.4
DEU,Germany,ALL,7/1/2012,5.4
DEU,Germany,ALL,8/1/2012,5.3
DEU,Germany,ALL,9/1/2012,5.3
DEU,Germany,ALL,10/1/2012,5.3
DEU,Germany,ALL,11/1/2012,5.3
DEU,Germany,ALL,12/1/2012,5.3
DEU,Germany,ALL,1/1/2013,5.4
DEU,Germany,ALL,2/1/2013,5.4
DEU,Germany,ALL,3/1/2013,5.4
DEU,Germany,ALL,4/1/2013,5.3
DEU,Germany,ALL,5/1/2013,5.3
DEU,Germany,ALL,6/1/2013,5.2
DEU,Germany,ALL,7/1/2013,5.2
DEU,Germany,ALL,8/1/2013,5.2
DEU,Germany,ALL,9/1/2013,5.2
DEU,Germany,ALL,10/1/2013,5.1
DEU,Germany,ALL,11/1/2013,5.1
DEU,Germany,ALL,12/1/2013,5.1
DEU,Germany,ALL,1/1/2014,5.1
DEU,Germany,ALL,2/1/2014,5.1
DEU,Germany,ALL,3/1/2014,5.1
DEU,Germany,ALL,4/1/2014,5
DEU,Germany,ALL,5/1/2014,5
DEU,Germany,ALL,6/1/2014,5
DEU,Germany,ALL,7/1/2014,5
DEU,Germany,ALL,8/1/2014,5
DEU,Germany,ALL,9/1/2014,5
DEU,Germany,ALL,10/1/2014,5
DEU,Germany,ALL,11/1/2014,4.9
DEU,Germany,ALL,12/1/2014,4.9
DEU,Germany,ALL,1/1/2015,4.8
DEU,Germany,ALL,2/1/2015,4.8
DEU,Germany,ALL,3/1/2015,4.7
DEU,Germany,ALL,4/1/2015,4.7
DEU,Germany,ALL,5/1/2015,4.7
DEU,Germany,ALL,6/1/2015,4.7
DEU,Germany,ALL,7/1/2015,4.6
DEU,Germany,ALL,8/1/2015,4.6
DEU,Germany,ALL,9/1/2015,4.5
DEU,Germany,ALL,10/1/2015,4.5
DEU,Germany,ALL,11/1/2015,4.5
DEU,Germany,ALL,12/1/2015,4.4
DEU,Germany,ALL,1/1/2016,4.4
DEU,Germany,ALL,2/1/2016,4.3
DEU,Germany,ALL,3/1/2016,4.3
DEU,Germany,ALL,4/1/2016,4.3
DEU,Germany,ALL,5/1/2016,4.2
DEU,Germany,ALL,6/1/2016,4.2
DEU,Germany,ALL,7/1/2016,4.2
DEU,Germany,ALL,8/1/2016,4.1
DEU,Germany,ALL,9/1/2016,4.1
DEU,Germany,ALL,10/1/2016,4
DEU,Germany,ALL,11/1/2016,3.9
DEU,Germany,ALL,12/1/2016,3.9
DEU,Germany,ALL,1/1/2017,3.9
DEU,Germany,ALL,2/1/2017,3.9
DEU,Germany,ALL,3/1/2017,3.9
DEU,Germany,ALL,4/1/2017,3.8
DEU,Germany,ALL,5/1/2017,3.8
DEU,Germany,ALL,6/1/2017,3.8
DEU,Germany,ALL,7/1/2017,3.7
DEU,Germany,ALL,8/1/2017,3.7
DEU,Germany,ALL,9/1/2017,3.7
DEU,Germany,ALL,10/1/2017,3.7
DEU,Germany,ALL,11/1/2017,3.6
DEU,Germany,ALL,12/1/2017,3.6
DEU,Germany,ALL,1/1/2018,3.5
DEU,Germany,ALL,2/1/2018,3.5
DEU,Germany,ALL,3/1/2018,3.5
DEU,Germany,ALL,4/1/2018,3.4
DEU,Germany,ALL,5/1/2018,3.4
DEU,Germany,ALL,6/1/2018,3.4
DEU,Germany,ALL,7/1/2018,3.4
DEU,Germany,ALL,8/1/2018,3.4
DEU,Germany,ALL,9/1/2018,3.4
DEU,Germany,ALL,10/1/2018,3.3
DEU,Germany,ALL,11/1/2018,3.3
DEU,Germany,ALL,12/1/2018,3.3
DEU,Germany,ALL,1/1/2019,3.3
DEU,Germany,ALL,2/1/2019,3.2
DEU,Germany,ALL,3/1/2019,3.2
DEU,Germany,ALL,4/1/2019,3.2
DEU,Germany,ALL,5/1/2019,3.1
DEU,Germany,ALL,6/1/2019,3.1
DEU,Germany,ALL,7/1/2019,3.1
DEU,Germany,ALL,8/1/2019,3.1
DEU,Germany,ALL,9/1/2019,3.1
DEU,Germany,ALL,10/1/2019,3.1
DEU,Germany,ALL,11/1/2019,3.2
DEU,Germany,ALL,12/1/2019,3.3
DEU,Germany,ALL,1/1/2020,3.4
DEU,Germany,ALL,2/1/2020,3.5
DEU,Germany,ALL,3/1/2020,3.6
DEU,Germany,ALL,4/1/2020,3.7
DEU,Germany,ALL,5/1/2020,3.8
DEU,Germany,ALL,6/1/2020,3.9
DEU,Germany,ALL,7/1/2020,4
DEU,Germany,ALL,8/1/2020,4.1
DEU,Germany,ALL,9/1/2020,4.1
DEU,Germany,ALL,10/1/2020,4.1
DEU,Germany,ALL,11/1/2020,4.1
DEU,Germany,ALL,12/1/2020,4
DEU,Germany,ALL,1/1/2021,3.9
DEU,Germany,ALL,2/1/2021,3.9
DEU,Germany,ALL,3/1/2021,3.8
DEU,Germany,ALL,4/1/2021,3.7
DEU,Germany,ALL,5/1/2021,3.6
DEU,Germany,ALL,6/1/2021,3.5
DEU,Germany,ALL,7/1/2021,3.4
DEU,Germany,ALL,8/1/2021,3.4
DEU,Germany,ALL,9/1/2021,3.3
DNK,Denmark,ALL,1/1/2000,5
DNK,Denmark,ALL,2/1/2000,4.6
DNK,Denmark,ALL,3/1/2000,4.4
DNK,Denmark,ALL,4/1/2000,4.4
DNK,Denmark,ALL,5/1/2000,4.5
DNK,Denmark,ALL,6/1/2000,4.4
DNK,Denmark,ALL,7/1/2000,4.2
DNK,Denmark,ALL,8/1/2000,4.1
DNK,Denmark,ALL,9/1/2000,4
DNK,Denmark,ALL,10/1/2000,4
DNK,Denmark,ALL,11/1/2000,4.1
DNK,Denmark,ALL,12/1/2000,4.1
DNK,Denmark,ALL,1/1/2001,4.3
DNK,Denmark,ALL,2/1/2001,4.4
DNK,Denmark,ALL,3/1/2001,4.4
DNK,Denmark,ALL,4/1/2001,4.3
DNK,Denmark,ALL,5/1/2001,4.3
DNK,Denmark,ALL,6/1/2001,4.4
DNK,Denmark,ALL,7/1/2001,4.5
DNK,Denmark,ALL,8/1/2001,4.7
DNK,Denmark,ALL,9/1/2001,4.7
DNK,Denmark,ALL,10/1/2001,4.7
DNK,Denmark,ALL,11/1/2001,4.7
DNK,Denmark,ALL,12/1/2001,4.7
DNK,Denmark,ALL,1/1/2002,4.6
DNK,Denmark,ALL,2/1/2002,4.4
DNK,Denmark,ALL,3/1/2002,4.3
DNK,Denmark,ALL,4/1/2002,4.3
DNK,Denmark,ALL,5/1/2002,4.4
DNK,Denmark,ALL,6/1/2002,4.5
DNK,Denmark,ALL,7/1/2002,4.8
DNK,Denmark,ALL,8/1/2002,5
DNK,Denmark,ALL,9/1/2002,5
DNK,Denmark,ALL,10/1/2002,4.9
DNK,Denmark,ALL,11/1/2002,4.8
DNK,Denmark,ALL,12/1/2002,4.7
DNK,Denmark,ALL,1/1/2003,4.8
DNK,Denmark,ALL,2/1/2003,5
DNK,Denmark,ALL,3/1/2003,5.2
DNK,Denmark,ALL,4/1/2003,5.4
DNK,Denmark,ALL,5/1/2003,5.6
DNK,Denmark,ALL,6/1/2003,5.6
DNK,Denmark,ALL,7/1/2003,5.4
DNK,Denmark,ALL,8/1/2003,5.4
DNK,Denmark,ALL,9/1/2003,5.5
DNK,Denmark,ALL,10/1/2003,5.7
DNK,Denmark,ALL,11/1/2003,5.8
DNK,Denmark,ALL,12/1/2003,5.8
DNK,Denmark,ALL,1/1/2004,5.8
DNK,Denmark,ALL,2/1/2004,5.7
DNK,Denmark,ALL,3/1/2004,5.5
DNK,Denmark,ALL,4/1/2004,5.5
DNK,Denmark,ALL,5/1/2004,5.4
